layer,feature_id,closed,seq,lon,lat
footway,w237105864_0,0,2,123.4422168,41.7523211
footway,w237105864_0,0,3,123.4420505,41.7523531
footway,w237105864_0,0,4,123.4419185,41.7524051
footway,w237105864_0,0,5,123.4418503,41.7524355
footway,w237105865_0,0,0,123.4405009,41.7512763
footway,w237105865_0,0,1,123.4405323,41.7513566
footway,w237105865_0,0,2,123.4406828,41.7514975
footway,w237105865_0,0,3,123.4407847,41.7515695
footway,w237105865_0,0,4,123.4408598,41.7516736
footway,w237105865_0,0,5,123.4410366,41.7517168
footway,w237105865_0,0,6,123.4412450,41.7517448
footway,w237107286_0,0,0,123.4489655,41.7545090
footway,w237107286_0,0,1,123.4489087,41.7544420
footway,w237107286_0,0,2,123.4488656,41.7544099
footway,w237107286_0,0,3,123.4488272,41.7543874
footway,w237107286_0,0,4,123.4487460,41.7543557
footway,w237107286_0,0,5,123.4486301,41.7543499
footway,w237107286_0,0,6,123.4483663,41.7543363
footway,w237107286_0,0,7,123.4481467,41.7543096
footway,w237107286_0,0,8,123.4477942,41.7542595
footway,w237107286_0,0,9,123.4475202,41.7542346
footway,w237107286_0,0,10,123.4472981,41.7542119
footway,w237107286_0,0,11,123.4469596,41.7541657
footway,w237107286_0,0,12,123.4467751,41.7541177
footway,w237107286_0,0,13,123.4465349,41.7540513
footway,w237107286_0,0,14,123.4462986,41.7539987
footway,w237107286_0,0,15,123.4458380,41.7539047
footway,w237107286_0,0,16,123.4455725,41.7538366
footway,w237107286_0,0,17,123.4453790,41.7538017
footway,w237107286_0,0,18,123.4452050,41.7537826
footway,w237107286_0,0,19,123.4450602,41.7537446
footway,w237107286_0,0,20,123.4449873,41.7536897
footway,w237107286_0,0,21,123.4448992,41.7536566
footway,w237107286_0,0,22,123.4447410,41.7536045
footway,w237107286_0,0,23,123.4445988,41.7534985
footway,w237107286_0,0,24,123.4444557,41.7534109
footway,w237107286_0,0,25,123.4443710,41.7533684
footway,w237107288_0,0,0,123.4468010,41.7551423
footway,w237107288_0,0,1,123.4468743,41.7552141
footway,w237107288_0,0,2,123.4469265,41.7552658
footway,w237107288_0,0,3,123.4469876,41.7554349
footway,w237107288_0,0,4,123.4469924,41.7555049
footway,w237107288_0,0,5,123.4469738,41.7556282
footway,w237107290_0,0,0,123.4468722,41.7550211
footway,w237107290_0,0,1,123.4468643,41.7551379
footway,w237107291_0,0,0,123.4466619,41.7550202
footway,w237107291_0,0,1,123.4466418,41.7551228
footway,w237107292_0,0,0,123.4471233,41.7549956
footway,w237107292_0,0,1,123.4471043,41.7550673
footway,w237107292_0,0,2,123.4470687,41.7551025
footway,w237107292_0,0,3,123.4469974,41.7551282
footway,w237107292_0,0,4,123.4468643,41.7551379
footway,w237107292_0,0,5,123.4468010,41.7551423
footway,w237107292_0,0,6,123.4466418,41.7551228
footway,w237107292_0,0,7,123.4464722,41.7550834
footway,w237107292_0,0,8,123.4463465,41.7550063
footway,w237107292_0,0,9,123.4462846,41.7549529
footway,w237107292_0,0,10,123.4461411,41.7549171
footway,w237107292_0,0,11,123.4460495,41.7549223
footway,w237107292_0,0,12,123.4459599,41.7548657
footway,w237107292_0,0,13,123.4458687,41.7548517
footway,w237107292_0,0,14,123.4457372,41.7548417
footway,w237107292_0,0,15,123.4455200,41.7547817
footway,w237107292_0,0,16,123.4453885,41.7547377
footway,w237107292_0,0,17,123.4453000,41.7546716
footway,w237107292_0,0,18,123.4452625,41.7546076
footway,w237107292_0,0,19,123.4452672,41.7545216
footway,w237107292_0,0,20,123.4452035,41.7544555
footway,w237107292_0,0,21,123.4451270,41.7544180
footway,w237107292_0,0,22,123.4450358,41.7543937
footway,w237107292_0,0,23,123.4449127,41.7543898
footway,w237107292_0,0,24,123.4448575,41.7543415
footway,w237107292_0,0,25,123.4447395,41.7542974
footway,w237107292_0,0,26,123.4446295,41.7542374
footway,w237107292_0,0,27,123.4444954,41.7542034
footway,w237107292_0,0,28,123.4444230,41.7542054
footway,w237107292_0,0,29,123.4442186,41.7542495
footway,w237107292_0,0,30,123.4440421,41.7543034
footway,w237107292_0,0,31,123.4438221,41.7544215
footway,w237107292_0,0,32,123.4436532,41.7545396
footway,w237107292_0,0,33,123.4435762,41.7546086
footway,w237107292_0,0,34,123.4434708,41.7546956
footway,w237107292_0,0,35,123.4433420,41.7547377
footway,w237107292_0,0,36,123.4432428,41.7547817
footway,w237107292_0,0,37,123.4431516,41.7548617
footway,w237107292_0,0,38,123.4430131,41.7549623
footway,w237107293_0,0,0,123.4475202,41.7542346
footway,w237107293_0,0,1,123.4476105,41.7543600
footway,w237107293_0,0,2,123.4476937,41.7544620
footway,w237107293_0,0,3,123.4478144,41.7545921
footway,w237107293_0,0,4,123.4478979,41.7546890
footway,w237107293_0,0,5,123.4480012,41.7548054
footway,w237107293_0,0,6,123.4479326,41.7549476
footway,w237107293_0,0,7,123.4478616,41.7551746
footway,w237107293_0,0,8,123.4478010,41.7552384
footway,w237107293_0,0,9,123.4477684,41.7553270
footway,w237107293_0,0,10,123.4477523,41.7554445
footway,w237107293_0,0,11,123.4477303,41.7555802
footway,w237107293_0,0,12,123.4477307,41.7557456
footway,w237107294_0,0,0,123.4486443,41.7557657
footway,w237107294_0,0,1,123.4486441,41.7554371
footway,w237107294_0,0,2,123.4486476,41.7550755
footway,w237107294_0,0,3,123.4486440,41.7545224
footway,w237107294_0,0,4,123.4486301,41.7543499
footway,w237107295_0,0,0,123.4462846,41.7549529
footway,w237107295_0,0,1,123.4463416,41.7548878
footway,w237107295_0,0,2,123.4463199,41.7547831
footway,w237107295_0,0,3,123.4463088,41.7546582
footway,w237107295_0,0,4,123.4463443,41.7545841
footway,w237107295_0,0,5,123.4464546,41.7544623
footway,w237107295_0,0,6,123.4464591,41.7543440
footway,w237107295_0,0,7,123.4464583,41.7542642
footway,w237107295_0,0,8,123.4464023,41.7541792
footway,w237107295_0,0,9,123.4463070,41.7541139
footway,w237107295_0,0,10,123.4462986,41.7539987
footway,w237107297_0,0,0,123.4436332,41.7529022
footway,w237107297_0,0,1,123.4437010,41.7528053
footway,w237107297_0,0,2,123.4449157,41.7533539
footway,w237107297_0,0,3,123.4448349,41.7534304
footway,w237107927_0,0,0,123.4499138,41.7545852
footway,w237107927_0,0,1,123.4499148,41.7544965
footway,w237107927_0,0,2,123.4499150,41.7544589
footway,w237107927_0,0,3,123.4500848,41.7544020
footway,w237107927_0,0,4,123.4503375,41.7543848
footway,w237107927_0,0,5,123.4506223,41.7543888
footway,w237107927_0,0,6,123.4508860,41.7544509
footway,w237107929_0,0,0,123.4515350,41.7547291
footway,w237107929_0,0,1,123.4515517,41.7548716
footway,w237107929_0,0,2,123.4515423,41.7550305
footway,w237107929_0,0,3,123.4514772,41.7551358
footway,w237107929_0,0,4,123.4513618,41.7551999
footway,w237107929_0,0,5,123.4513833,41.7553399
footway,w237107929_0,0,6,123.4514262,41.7555140
footway,w237107929_0,0,7,123.4514647,41.7557109
footway,w237107931_0,0,0,123.4529984,41.7547185
footway,w237107931_0,0,1,123.4529998,41.7549174
footway,w237107931_0,0,2,123.4529974,41.7550473
footway,w237107931_0,0,3,123.4530203,41.7551992
footway,w237107931_0,0,4,123.4529517,41.7553282
footway,w237107931_0,0,5,123.4529370,41.7554444
footway,w237107931_0,0,6,123.4529210,41.7556386
footway,w237107931_0,0,7,123.4528799,41.7558077
footway,w237107933_0,0,0,123.4506257,41.7547611
footway,w237107933_0,0,1,123.4506392,41.7546190
footway,w237107933_0,0,2,123.4507487,41.7545021
footway,w237107933_0,0,3,123.4508860,41.7544509
footway,w237107933_0,0,4,123.4509445,41.7544200
footway,w237107933_0,0,5,123.4512072,41.7543713
footway,w237107933_0,0,6,123.4515662,41.7543346
footway,w237107933_0,0,7,123.4522617,41.7542812
footway,w237107933_0,0,8,123.4528315,41.7542665
footway,w237107933_0,0,9,123.4535106,41.7543011
footway,w237107933_0,0,10,123.4539896,41.7543870
footway,w237107933_0,0,11,123.4541394,41.7544289
footway,w237107935_0,0,0,123.4499138,41.7545852
footway,w237107935_0,0,1,123.4499250,41.7550712
footway,w237107935_0,0,2,123.4499247,41.7552639
footway,w237107935_0,0,3,123.4498467,41.7553923
footway,w237107935_0,0,4,123.4498560,41.7555043
footway,w237107935_0,0,5,123.4499257,41.7557519
footway,w237107940_0,0,0,123.4452084,41.7540809
footway,w237107940_0,0,1,123.4450687,41.7542192
footway,w237107940_0,0,2,123.4449927,41.7543011
footway,w237107940_0,0,3,123.4449127,41.7543898
footway,w237107940_0,0,4,123.4448702,41.7544709
footway,w237107940_0,0,5,123.4448230,41.7545717
footway,w237107940_0,0,6,123.4447932,41.7546895
footway,w237107940_0,0,7,123.4447797,41.7547678
footway,w237107940_0,0,8,123.4447019,41.7548797
footway,w237107940_0,0,9,123.4446188,41.7549678
footway,w237107940_0,0,10,123.4445875,41.7550241
footway,w237107942_0,0,0,123.4505610,41.7548922
footway,w237107942_0,0,1,123.4504027,41.7549422
footway,w237107942_0,0,2,123.4501452,41.7550323
footway,w237107942_0,0,3,123.4499250,41.7550712
footway,w237107942_0,0,4,123.4495768,41.7550667
footway,w237107944_0,0,0,123.4506257,41.7547611
footway,w237107944_0,0,1,123.4505610,41.7548922
footway,w237107944_0,0,2,123.4505587,41.7550272
footway,w237107944_0,0,3,123.4506198,41.7551955
footway,w237107944_0,0,4,123.4506603,41.7553425
footway,w237107944_0,0,5,123.4506860,41.7554810
footway,w237107944_0,0,6,123.4505986,41.7556186
footway,w237107944_0,0,7,123.4505486,41.7557454
footway,w237107944_0,0,8,123.4505304,41.7558202
footway,w237107944_0,0,9,123.4506242,41.7559582
footway,w237107944_0,0,10,123.4507611,41.7560322
footway,w237107944_0,0,11,123.4509434,41.7560863
footway,w237107944_0,0,12,123.4510641,41.7561823
footway,w237107944_0,0,13,123.4511526,41.7563764
footway,w237107944_0,0,14,123.4512131,41.7565252
footway,w237107944_0,0,15,123.4513028,41.7567186
footway,w237107944_0,0,16,123.4514316,41.7568466
footway,w237107945_0,0,0,123.4511702,41.7547431
footway,w237107945_0,0,1,123.4511664,41.7549384
footway,w237107945_0,0,2,123.4511928,41.7550998
footway,w237107945_0,0,3,123.4512063,41.7551699
footway,w237107945_0,0,4,123.4513618,41.7551999
footway,w237107947_0,0,0,123.4435440,41.7534635
footway,w237107947_0,0,1,123.4434151,41.7535109
footway,w237107947_0,0,2,123.4431379,41.7536072
footway,w237107947_0,0,3,123.4428376,41.7537129
footway,w237107947_0,0,4,123.4426393,41.7537732
footway,w237107947_0,0,5,123.4424569,41.7538292
footway,w237107947_0,0,6,123.4422274,41.7538516
footway,w237107947_0,0,7,123.4420841,41.7538592
footway,w237107947_0,0,8,123.4419777,41.7538537
footway,w237107947_0,0,9,123.4410139,41.7535371
footway,w237107949_0,0,0,123.4438746,41.7536252
footway,w237107949_0,0,1,123.4440523,41.7533441
footway,w237108598_0,0,0,123.4543416,41.7545378
footway,w237108598_0,0,1,123.4543996,41.7546231
footway,w237108606_0,0,0,123.4541394,41.7544289
footway,w237108606_0,0,1,123.4542601,41.7544750
footway,w237108608_0,0,0,123.4542601,41.7544750
footway,w237108608_0,0,1,123.4543416,41.7545378
footway,w237108608_0,0,2,123.4544431,41.7544295
footway,w237108608_0,0,3,123.4546475,41.7543170
footway,w237108608_0,0,4,123.4547870,41.7542689
footway,w237108608_0,0,5,123.4549956,41.7542540
footway,w237108608_0,0,6,123.4553169,41.7542448
footway,w237108608_0,0,7,123.4557403,41.7541879
footway,w237108608_0,0,8,123.4561055,41.7541668
footway,w237108608_0,0,9,123.4564059,41.7541608
footway,w237108608_0,0,10,123.4565347,41.7541588
footway,w237108608_0,0,11,123.4566201,41.7541899
footway,w237108608_0,0,12,123.4567381,41.7543600
footway,w237108608_0,0,13,123.4567736,41.7543965
footway,w237108608_0,0,14,123.4569450,41.7545730
footway,w237108608_0,0,15,123.4571355,41.7547311
footway,w237108608_0,0,16,123.4572048,41.7547702
footway,w237108608_0,0,17,123.4572642,41.7547611
footway,w237109469_0,0,0,123.4616527,41.7539323
footway,w237109469_0,0,1,123.4616439,41.7540859
footway,w237109469_0,0,2,123.4616303,41.7541830
footway,w237109470_0,0,0,123.4627033,41.7537517
footway,w237109470_0,0,1,123.4627758,41.7539718
footway,w237109470_0,0,2,123.4628954,41.7541132
footway,w237109471_0,0,0,123.4606653,41.7546530
footway,w237109471_0,0,1,123.4609201,41.7545010
footway,w237109471_0,0,2,123.4612044,41.7544349
footway,w237109471_0,0,3,123.4613331,41.7543609
footway,w237109471_0,0,4,123.4615531,41.7542268
footway,w237109471_0,0,5,123.4616303,41.7541830
footway,w237109471_0,0,6,123.4619044,41.7541488
footway,w237109471_0,0,7,123.4625240,41.7540287
footway,w237109471_0,0,8,123.4627758,41.7539718
footway,w237109471_0,0,9,123.4629800,41.7539387
footway,w237109471_0,0,10,123.4633421,41.7539087
footway,w237109471_0,0,11,123.4638034,41.7537786
footway,w237109471_0,0,12,123.4642644,41.7536336
footway,w237109471_0,0,13,123.4646725,41.7534464
footway,w237109471_0,0,14,123.4647961,41.7533657
footway,w237109471_0,0,15,123.4649123,41.7533310
footway,w237109471_0,0,16,123.4652128,41.7532269
footway,w237109471_0,0,17,123.4654756,41.7531289
footway,w237109471_0,0,18,123.4656285,41.7530588
footway,w237109471_0,0,19,123.4658136,41.7529608
footway,w237109471_0,0,20,123.4661981,41.7529513
footway,w237109473_0,0,0,123.4598177,41.7541608
footway,w237109473_0,0,1,123.4596897,41.7540396
footway,w237109473_0,0,2,123.4597883,41.7539405
footway,w237109473_0,0,3,123.4605299,41.7538669
footway,w237109473_0,0,4,123.4606763,41.7540147
footway,w237109473_0,0,5,123.4616527,41.7539323
footway,w237109473_0,0,6,123.4627033,41.7537517
footway,w237109473_0,0,7,123.4632831,41.7535765
footway,w237109473_0,0,8,123.4638245,41.7534576
footway,w237109473_0,0,9,123.4643073,41.7533855
footway,w237109473_0,0,10,123.4644867,41.7532928
footway,w237109473_0,0,11,123.4645476,41.7532209
footway,w237109473_0,0,12,123.4645878,41.7530889
footway,w237109474_0,0,0,123.4607412,41.7536882
footway,w237109474_0,0,1,123.4608220,41.7535889
footway,w237109474_0,0,2,123.4609028,41.7535229
footway,w237109474_0,0,3,123.4609844,41.7534184
footway,w237109474_0,0,4,123.4610166,41.7533244
footway,w237109474_0,0,5,123.4610113,41.7532123
footway,w237109474_0,0,6,123.4609898,41.7531103
footway,w237109474_0,0,7,123.4609228,41.7530382
footway,w237109474_0,0,8,123.4608450,41.7529762
footway,w237109474_0,0,9,123.4607296,41.7529282
footway,w237109475_0,0,0,123.4609579,41.7545229
footway,w237109475_0,0,1,123.4609201,41.7545010
footway,w237109475_0,0,2,123.4608423,41.7544249
footway,w237109475_0,0,3,123.4607618,41.7543309
footway,w237109475_0,0,4,123.4607028,41.7542188
footway,w237109475_0,0,5,123.4606810,41.7540538
footway,w237109475_0,0,6,123.4606763,41.7540147
footway,w237109475_0,0,7,123.4606649,41.7539198
footway,w237109475_0,0,8,123.4605982,41.7537986
footway,w237109475_0,0,9,123.4606139,41.7537197
footway,w237109475_0,0,10,123.4607412,41.7536882
footway,w237227908_0,0,0,123.4492256,41.7548493
footway,w237227908_0,0,1,123.4492308,41.7544769
footway,w237227911_0,0,0,123.4493327,41.7544758
footway,w237227911_0,0,1,123.4493210,41.7548481
footway,w237227913_0,0,0,123.4492873,41.7553147
footway,w237227913_0,0,1,123.4492730,41.7553978
footway,w237227913_0,0,2,123.4492894,41.7557584
footway,w237227915_0,0,0,123.4489804,41.7550741
footway,w237227915_0,0,1,123.4486476,41.7550755
footway,w237227915_0,0,2,123.4484208,41.7550847
footway,w237227915_0,0,3,123.4481990,41.7550480
footway,w237227915_0,0,4,123.4479326,41.7549476
footway,w237227916_0,1,0,123.4586211,41.7543620
footway,w237227916_0,1,1,123.4593507,41.7539458
footway,w237227916_0,1,2,123.4590751,41.7536350
footway,w237227916_0,1,3,123.4586856,41.7536664
footway,w237227916_0,1,4,123.4581698,41.7538779
footway,w237227916_0,1,5,123.4579491,41.7538879
footway,w237227916_0,1,6,123.4581743,41.7541297
footway,w237227916_0,1,7,123.4583154,41.7540459
footway,w237227916_0,1,8,123.4586211,41.7543620
footway,w237227919_0,0,0,123.4486441,41.7554371
footway,w237227919_0,0,1,123.4492730,41.7553978
footway,w237227919_0,0,2,123.4498467,41.7553923
footway,w237227920_0,1,0,123.4492256,41.7548493
footway,w237227920_0,1,1,123.4491494,41.7548705
footway,w237227920_0,1,2,123.4490774,41.7549043
footway,w237227920_0,1,3,123.4490260,41.7549482
footway,w237227920_0,1,4,123.4489983,41.7550036
footway,w237227920_0,1,5,123.4489804,41.7550741
footway,w237227920_0,1,6,123.4489896,41.7551487
footway,w237227920_0,1,7,123.4490351,41.7552150
footway,w237227920_0,1,8,123.4490915,41.7552567
footway,w237227920_0,1,9,123.4491711,41.7552933
footway,w237227920_0,1,10,123.4492873,41.7553147
footway,w237227920_0,1,11,123.4493929,41.7552888
footway,w237227920_0,1,12,123.4494680,41.7552533
footway,w237227920_0,1,13,123.4495356,41.7552016
footway,w237227920_0,1,14,123.4495768,41.7551286
footway,w237227920_0,1,15,123.4495768,41.7550667
footway,w237227920_0,1,16,123.4495612,41.7549861
footway,w237227920_0,1,17,123.4495053,41.7549197
footway,w237227920_0,1,18,123.4494166,41.7548724
footway,w237227920_0,1,19,123.4493210,41.7548481
footway,w237227920_0,1,20,123.4492256,41.7548493
footway,w237227923_0,0,0,123.4489384,41.7543500
footway,w237227923_0,0,1,123.4498610,41.7543740
park,w237228615_0,1,0,123.4657915,41.7527783
park,w237228615_0,1,1,123.4658148,41.7537817
park,w237228615_0,1,2,123.4644362,41.7538698
park,w237228615_0,1,3,123.4611478,41.7546181
park,w237228615_0,1,4,123.4606006,41.7549143
park,w237228615_0,1,5,123.4589805,41.7559508
park,w237228615_0,1,6,123.4588073,41.7564308
park,w237228615_0,1,7,123.4586946,41.7570350
park,w237228615_0,1,8,123.4582081,41.7576355
park,w237228615_0,1,9,123.4562340,41.7575314
park,w237228615_0,1,10,123.4538414,41.7570512
park,w237228615_0,1,11,123.4514898,41.7570049
park,w237228615_0,1,12,123.4479924,41.7563536
park,w237228615_0,1,13,123.4463747,41.7559405
park,w237228615_0,1,14,123.4437162,41.7551643
park,w237228615_0,1,15,123.4419941,41.7545445
park,w237228615_0,1,16,123.4420665,41.7536697
park,w237228615_0,1,17,123.4423991,41.7533415
park,w237228615_0,1,18,123.4412243,41.7525051
park,w237228615_0,1,19,123.4400281,41.7516287
park,w237228615_0,1,20,123.4381130,41.7502560
park,w237228615_0,1,21,123.4378913,41.7500288
park,w237228615_0,1,22,123.4376248,41.7497557
park,w237228615_0,1,23,123.4373325,41.7494219
park,w237228615_0,1,24,123.4374138,41.7492902
park,w237228615_0,1,25,123.4366050,41.7487481
park,w237228615_0,1,26,123.4368807,41.7484804
park,w237228615_0,1,27,123.4370229,41.7484924
park,w237228615_0,1,28,123.4371793,41.7485730
park,w237228615_0,1,29,123.4391483,41.7500081
park,w237228615_0,1,30,123.4393529,41.7504113
park,w237228615_0,1,31,123.4397336,41.7507260
park,w237228615_0,1,32,123.4402580,41.7508409
park,w237228615_0,1,33,123.4409795,41.7514020
park,w237228615_0,1,34,123.4417031,41.7517490
park,w237228615_0,1,35,123.4420826,41.7518797
park,w237228615_0,1,36,123.4433626,41.7526525
park,w237228615_0,1,37,123.4437010,41.7528053
park,w237228615_0,1,38,123.4449157,41.7533539
park,w237228615_0,1,39,123.4456350,41.7536788
park,w237228615_0,1,40,123.4477292,41.7540836
park,w237228615_0,1,41,123.4492165,41.7542684
park,w237228615_0,1,42,123.4504973,41.7542849
park,w237228615_0,1,43,123.4516634,41.7541870
park,w237228615_0,1,44,123.4566416,41.7539469
park,w237228615_0,1,45,123.4579491,41.7538879
park,w237228615_0,1,46,123.4581698,41.7538779
park,w237228615_0,1,47,123.4586856,41.7536664
park,w237228615_0,1,48,123.4590751,41.7536350
park,w237228615_0,1,49,123.4594270,41.7536066
park,w237228615_0,1,50,123.4595810,41.7537683
park,w237228615_0,1,51,123.4604014,41.7537461
park,w237228615_0,1,52,123.4605239,41.7537322
park,w237228615_0,1,53,123.4613561,41.7535762
park,w237228615_0,1,54,123.4621025,41.7533261
park,w237228615_0,1,55,123.4630989,41.7529415
park,w237228615_0,1,56,123.4643134,41.7528622
park,w237228615_0,1,57,123.4657915,41.7527783
footway,w237952559_0,0,0,123.4418503,41.7524355
footway,w237952559_0,0,1,123.4416898,41.7525366
footway,w237952559_0,0,2,123.4416066,41.7526426
footway,w237952559_0,0,3,123.4415385,41.7527710
footway,w237952560_0,0,0,123.4421784,41.7528453
footway,w237952560_0,0,1,123.4419929,41.7528627
footway,w237952560_0,0,2,123.4419044,41.7528587
footway,w237952560_0,0,3,123.4417917,41.7528327
footway,w237952560_0,0,4,123.4416603,41.7527867
footway,w237952560_0,0,5,123.4415385,41.7527710
footway,w237952561_0,0,0,123.4408598,41.7516736
footway,w237952561_0,0,1,123.4408081,41.7517155
footway,w237952848_0,0,0,123.4443812,41.7533335
footway,w237952848_0,0,1,123.4443710,41.7533684
footway,w237952848_0,0,2,123.4443237,41.7535311
footway,w237952848_0,0,3,123.4442701,41.7536591
footway,w237952848_0,0,4,123.4441795,41.7537775
footway,w237952848_0,0,5,123.4440206,41.7539753
footway,w237952848_0,0,6,123.4439026,41.7541294
footway,w237952848_0,0,7,123.4439053,41.7541614
footway,w237952848_0,0,8,123.4439777,41.7542114
footway,w237952848_0,0,9,123.4440421,41.7543034
footway,w237952849_0,1,0,123.4444560,41.7532639
footway,w237952849_0,1,1,123.4443812,41.7533335
footway,w237952849_0,1,2,123.4442953,41.7533595
footway,w237952849_0,1,3,123.4441827,41.7533635
footway,w237952849_0,1,4,123.4440523,41.7533441
footway,w237952849_0,1,5,123.4439408,41.7532819
footway,w237952849_0,1,6,123.4438984,41.7531874
footway,w237952849_0,1,7,123.4439015,41.7531203
footway,w237952849_0,1,8,123.4439503,41.7530416
footway,w237952849_0,1,9,123.4444560,41.7532639
footway,w237953751_0,0,0,123.4492857,41.7561817
footway,w237953751_0,0,1,123.4492804,41.7566285
footway,w237954337_0,0,0,123.4556678,41.7555745
footway,w237954337_0,0,1,123.4555380,41.7557041
footway,w237954337_0,0,2,123.4553932,41.7559042
footway,w237954337_0,0,3,123.4553140,41.7560848
footway,w237954338_0,0,0,123.4557928,41.7562723
footway,w237954338_0,0,1,123.4558009,41.7563744
footway,w237954338_0,0,2,123.4558250,41.7564464
footway,w237954338_0,0,3,123.4559082,41.7564904
footway,w237954338_0,0,4,123.4560155,41.7564924
footway,w237954338_0,0,5,123.4560879,41.7564684
footway,w237954339_0,0,0,123.4561201,41.7563824
footway,w237954339_0,0,1,123.4560932,41.7563144
footway,w237954339_0,0,2,123.4560208,41.7562663
footway,w237954339_0,0,3,123.4559001,41.7562363
footway,w237954339_0,0,4,123.4558454,41.7562332
footway,w237954340_0,0,0,123.4571608,41.7564844
footway,w237954340_0,0,1,123.4571313,41.7563964
footway,w237954340_0,0,2,123.4571458,41.7563276
footway,w237954340_0,0,3,123.4571769,41.7562383
footway,w237954340_0,0,4,123.4571661,41.7561743
footway,w237954340_0,0,5,123.4570910,41.7561263
footway,w237954340_0,0,6,123.4569837,41.7560583
footway,w237954340_0,0,7,123.4568280,41.7561202
water,w237954341_0,1,0,123.4570803,41.7564924
water,w237954341_0,1,1,123.4571339,41.7565165
water,w237954341_0,1,2,123.4571393,41.7565525
water,w237954341_0,1,3,123.4570749,41.7566205
water,w237954341_0,1,4,123.4570320,41.7567005
water,w237954341_0,1,5,123.4569167,41.7567786
water,w237954341_0,1,6,123.4567772,41.7568226
water,w237954341_0,1,7,123.4566270,41.7568286
water,w237954341_0,1,8,123.4565063,41.7568166
water,w237954341_0,1,9,123.4563105,41.7567586
water,w237954341_0,1,10,123.4561710,41.7567005
water,w237954341_0,1,11,123.4560745,41.7566485
water,w237954341_0,1,12,123.4560369,41.7566085
water,w237954341_0,1,13,123.4560557,41.7565505
water,w237954341_0,1,14,123.4561147,41.7565605
water,w237954341_0,1,15,123.4561818,41.7565905
water,w237954341_0,1,16,123.4562569,41.7566145
water,w237954341_0,1,17,123.4563293,41.7565745
water,w237954341_0,1,18,123.4563427,41.7565045
water,w237954341_0,1,19,123.4562488,41.7564624
water,w237954341_0,1,20,123.4561764,41.7564464
water,w237954341_0,1,21,123.4561898,41.7563784
water,w237954341_0,1,22,123.4562220,41.7563584
water,w237954341_0,1,23,123.4570803,41.7564924
footway,w237954342_0,0,0,123.4567655,41.7564099
footway,w237954342_0,0,1,123.4568024,41.7562821
footway,w237954343_0,0,0,123.4555176,41.7561118
footway,w237954343_0,0,1,123.4555005,41.7561983
footway,w237954343_0,0,2,123.4555434,41.7562463
footway,w237954343_0,0,3,123.4556829,41.7562683
footway,w237954343_0,0,4,123.4557928,41.7562723
footway,w237954343_0,0,5,123.4558454,41.7562332
footway,w237954343_0,0,6,123.4558814,41.7561600
footway,w237954343_0,0,7,123.4559243,41.7561003
footway,w237954343_0,0,8,123.4559216,41.7560442
footway,w237954343_0,0,9,123.4559350,41.7559582
footway,w237954343_0,0,10,123.4559672,41.7558962
footway,w237954343_0,0,11,123.4560745,41.7558241
footway,w237954343_0,0,12,123.4562005,41.7558201
footway,w237954343_0,0,13,123.4563943,41.7557764
footway,w237954343_0,0,14,123.4564561,41.7559150
footway,w237954343_0,0,15,123.4564607,41.7560743
footway,w237954343_0,0,16,123.4564502,41.7562354
footway,w237954344_0,0,0,123.4542107,41.7559386
footway,w237954344_0,0,1,123.4542452,41.7560723
footway,w237954344_0,0,2,123.4543418,41.7562083
footway,w237954344_0,0,3,123.4544759,41.7563544
footway,w237954344_0,0,4,123.4545912,41.7564644
footway,w237954344_0,0,5,123.4546449,41.7565625
footway,w237954344_0,0,6,123.4546207,41.7566525
footway,w237954344_0,0,7,123.4546502,41.7567466
footway,w237954344_0,0,8,123.4547194,41.7568270
footway,w237954344_0,0,9,123.4548187,41.7568558
footway,w237954344_0,0,10,123.4549184,41.7569586
footway,w237954344_0,0,11,123.4550552,41.7570387
footway,w237954344_0,0,12,123.4551840,41.7570547
footway,w237954344_0,0,13,123.4552990,41.7570347
footway,w237954344_0,0,14,123.4553739,41.7569649
footway,w237954344_0,0,15,123.4554330,41.7568746
footway,w237954344_0,0,16,123.4555166,41.7568406
footway,w237954344_0,0,17,123.4556817,41.7567647
footway,w237954345_0,0,0,123.4557973,41.7568513
footway,w237954345_0,0,1,123.4558894,41.7568006
footway,w237954345_0,0,2,123.4560128,41.7567526
footway,w237954345_0,0,3,123.4561469,41.7567826
footway,w237954345_0,0,4,123.4563561,41.7568646
footway,w237954345_0,0,5,123.4565492,41.7568886
footway,w237954345_0,0,6,123.4567531,41.7568826
footway,w237954345_0,0,7,123.4569247,41.7568126
footway,w237954345_0,0,8,123.4571474,41.7566805
footway,w237954345_0,0,9,123.4572090,41.7566005
footway,w237954345_0,0,10,123.4571608,41.7564844
footway,w237954345_0,0,11,123.4567655,41.7564099
footway,w237954345_0,0,12,123.4564237,41.7563662
footway,w237954345_0,0,13,123.4562113,41.7563384
footway,w237954345_0,0,14,123.4561201,41.7563824
footway,w237954345_0,0,15,123.4560879,41.7564684
footway,w237954345_0,0,16,123.4561335,41.7565365
footway,w237954345_0,0,17,123.4562810,41.7565805
footway,w237954346_0,0,0,123.4555434,41.7562463
footway,w237954346_0,0,1,123.4555139,41.7563544
footway,w237954346_0,0,2,123.4555112,41.7564564
footway,w237954346_0,0,3,123.4554978,41.7565645
footway,w237954347_0,0,0,123.4564237,41.7563662
footway,w237954347_0,0,1,123.4564502,41.7562354
